会长	他是学生会长。	He is the president of the student union.	俱乐部的会长很有能力。	The president of the club is very capable.	她被选为了会长。	She was elected as the president.
普通	这是一种普通的情况。	This is a common situation.	他是一个普通的学生。	He is an ordinary student.	这是普通话。	This is Mandarin.
焦点	这个问题成为了焦点。	This issue has become the focus.	我们需要把焦点放在解决问题上。	We need to focus on solving the problem.	他的表现成为了焦点。	His performance became the focal point.
董事长	他是公司的董事长。	He is the chairman of the company's board of directors.	董事长对公司的发展有很大的影响。	The chairman of the board has a great influence on the company's development.	公司的董事长很有能力。	The chairman of the board is very capable.
完全	他完全同意我的观点。	He completely agrees with my opinion.	这个计划已经完全实施了。	This plan has been fully implemented.	她完全不同意这个决定。	She completely disagrees with this decision.
着迷	她对音乐很着迷。	She is fascinated by music.	他对科学很着迷。	He is captivated by science.	他对这个游戏很着迷。	He is fascinated by this game.
粮食	这个国家的粮食产量很高。	This country has a high grain output.	我们需要保护粮食资源。	We need to protect the food resources.	粮食是人们的生活必需品。	Food is a necessity of life for people.
停电	昨天晚上停电了。	There was a power cut last night.	停电的时候我们只能用蜡烛。	We can only use candles during a power failure.	停电会影响我们的生活。	Power cuts will affect our lives.
毛笔	他正在用毛笔写字。	He is writing with a writing brush.	这支毛笔很好用。	This writing brush is very good.	毛笔书法是中国的传统艺术。	Brush calligraphy is a traditional Chinese art.
严格	他对自己要求很严格。	He is very strict with himself.	这个学校的纪律非常严格。	The discipline of this school is very strict.	在这家公司工作需要遵守严格的规定。	Working in this company requires strict adherence to the rules.
无数	这个城市有无数的高楼大厦。	This city has countless skyscrapers.	她收到了无数封感谢信。	She received innumerable thank-you letters.	在这个星系中有无数的恒星。	There are innumerable stars in this galaxy.
看好	他对这个项目很看好。	He regards this project as having good prospects.	我看好他的未来。	I see good prospects for his future.	老板对这个新产品很看好。	The boss regards this new product as having good prospects.
样子	她的样子让人觉得很亲切。	Her appearance makes people feel very friendly.	这件衣服的样子很漂亮。	The pattern of this clothing is very beautiful.	他的样子让我觉得他很有趣。	His manner makes me feel that he is very interesting.
邀请	他收到了一个生日派对的邀请。	He received an invitation to a birthday party.	我邀请了她参加我的婚礼。	I invited her to my wedding.	他们发出了一份正式的邀请函。	They sent out a formal invitation.
普天同庆	在这个国家的节日，人们普天同庆。	On the national holiday of this country, people all over the nation rejoice.	普天同庆的气氛充满了整个城市。	The atmosphere of universal rejoicing fills the entire city.	这个好消息让人们普天同庆。	This good news makes people rejoice universally.
反馈	请给我们一些关于产品的反馈。	Please give us some feedback about the product.	他们需要一些客户的反馈来改进产品。	They need some customer feedback to improve the product.	这个软件会自动反馈错误信息。	This software will automatically send back error information.
名牌儿	这个包是一家名牌儿的产品。	This bag is a product of a famous brand.	她喜欢穿名牌儿的衣服。	She likes to wear clothes from famous brands.	这个商店卖的都是名牌儿的商品。	This store sells only products from famous brands.
内在	她的内在美比外表更吸引人。	Her inner beauty is more attractive than her appearance.	这个问题的内在原因是什么？	What is the intrinsic reason for this problem?	他的内在天赋使他成为了一名出色的音乐家。	His innate talent made him an excellent musician.
联赛	这个足球联赛有很多支球队参加。	Many teams participate in this football league.	他是这个篮球联赛的冠军。	He is the champion of this basketball league.	这个联赛的比赛非常激烈。	The matches in this league are very intense.
废除	政府废除了这个不公平的法律。	The government abolished this unfair law.	这个规定已经被废除了。	This regulation has already been repealed.	他们要求废除这个不合理的制度。	They demand the abolition of this unreasonable system.
风趣	他的风趣幽默让人忍俊不禁。	His charming humor makes people can't help but laugh.	她的风趣让人觉得很愉快。	Her wit makes people feel very cheerful.	老师的风趣让课堂氛围变得轻松愉快。	The teacher's humor makes the classroom atmosphere relaxed and cheerful.
往年	他往年是一名优秀的运动员。	He was an outstanding athlete in previous years.	我们往年都会在这个时候举办聚会。	We used to have gatherings at this time in previous years.	这个地方往年是一个繁华的商业中心。	This place used to be a bustling commercial center in previous years.
玻璃心	他很容易受伤，总是表现出玻璃心。	He is easily hurt and always shows a butthurt attitude.	她的玻璃心让她很难在职场上立足。	Her sensitivity makes it difficult for her to establish herself in the workplace.	不要总是表现出玻璃心，要学会坚强。	Don't always show your sensitivity, learn to be strong.
有的是	这个城市的美食有的是。	There's no lack of delicious food in this city.	她有的是时间来完成这项工作。	She has plenty of time to finish this task.	这个问题的解决办法有的是，不用担心。	There are plenty of solutions to this problem, don't worry.
文娱	这个城市的文娱活动非常丰富。	The cultural and recreational activities in this city are very rich.	他对文娱活动不感兴趣。	He is not interested in cultural and recreational activities.	文娱活动可以丰富我们的生活。	Cultural and recreational activities can enrich our lives.
夹子	她用夹子把文件整理得井井有条。	She organized the documents neatly with a folder.	这个夹子非常结实，可以用来夹住很多东西。	This clip is very sturdy and can be used to hold many things.	他把钱包放在了夹子里。	He put the wallet in the folder.
志愿	她的志愿是成为一名医生。	Her aspiration is to become a doctor.	他每个周末都会志愿帮助社区里的老人。	He volunteers to help the elderly in the community every weekend.	志愿是一种无私的奉献精神。	Volunteering is a selfless spirit of dedication.
交叉	这两条道路在这里交叉。	These two roads intersect here.	我们的计划交叉了，所以需要重新安排。	Our plans overlap, so we need to rearrange.	这两个问题交叉影响了解决方案。	These two issues intersect and affect the solution.
演奏	他在晚会上演奏了一首美妙的小提琴曲。	He performed a wonderful violin piece at the evening party.	她的演奏技巧非常出色。	Her musical performance skills are excellent.	演奏是她的职业，也是她的爱好。	Performing on a musical instrument is her profession and her hobby.
得瑟	他得瑟地向大家展示他的新手机。	He showed off his new phone to everyone.	不要得瑟，谦虚一点更好。	Don't show off, it's better to be modest.	他总是得瑟，让人很反感。	He always shows off, which is very annoying.
征服	他努力征服自己的恐惧。	He is trying hard to conquer his fears.	这个国家曾经征服过很多领土。	This country has conquered many territories in the past.	征服困难是成长的一部分。	Conquering difficulties is part of growing up.
增大	这个按钮可以增大音量。	This button can increase the volume.	他们计划增大公司的规模。	They plan to enlarge the scale of the company.	增大这个项目的投资是有必要的。	It is necessary to increase the investment in this project.
隐私	保护个人隐私是非常重要的。	Protecting personal privacy is very important.	她不喜欢别人过多打听她的隐私。	She doesn't like others inquiring too much about her privacy.	不要泄露他人的隐私。	Do not disclose others' privacy.
疲劳	他因为长时间工作而感到疲劳。	He feels fatigued due to long hours of work.	疲劳会影响工作效率。	Fatigue can affect work efficiency.	她的眼神透露出了疲劳。	Her eyes revealed weariness.
娶	他准备娶她为妻。	He is ready to take her as his wife.	他们决定在明年娶亲。	They decided to get married next year.	娶妻生子是他的人生目标。	Taking a wife and having children is his life goal.
终身	他们发誓要终身相伴。	They vowed to be together for life.	终身学习是一个好习惯。	Lifelong learning is a good habit.	终身大事要慎重考虑。	Lifelong matters should be carefully considered.
正当	他的要求是正当的。	His request is reasonable.	这是一个正当的理由。	This is a fair reason.	他的反应是正当的。	His reaction is sensible.
时差	因为时差，他需要一些时间来适应。	He needs some time to adapt due to the time difference.	长时间的飞行会导致时差。	Long flights can cause jet lag.	时差会影响我们的生活作息。	Time difference can affect our daily routine.
牢骚	他总是抱怨，满嘴牢骚。	He always complains, full of discontent.	不要老是发牢骚，要学会积极面对。	Don't always grumble, learn to face things positively.	她的牢骚让人很烦。	Her complaints are very annoying.
座谈会	今天下午有一个座谈会。	There is a conference this afternoon.	座谈会上大家畅所欲言。	Everyone spoke freely at the symposium.	座谈会的目的是交流意见。	The purpose of the conference is to exchange ideas.
吊瓶	他正在输液，挂着吊瓶。	He is receiving an infusion with an IV bag.	医生让他挂吊瓶来补充营养。	The doctor asked him to hang an IV bag to replenish nutrients.	吊瓶是治疗的一种方式。	Infusion bags are a way of treatment.
字体	这个字体很漂亮。	This typeface is very beautiful.	这篇文章的字体很难看。	The font of this article is hard to read.	字体的选择会影响整体排版效果。	The choice of font will affect the overall layout effect.
落成	这座大桥即将落成。	This bridge is about to be completed.	这个项目的落成需要大家的努力。	The completion of this project requires everyone's efforts.	建筑的落成是一个值得庆祝的时刻。	The completion of the building is a moment worth celebrating.
猛烈	这场风暴非常猛烈。	This storm is very fierce.	他的反应非常猛烈。	His reaction is very intense.	猛烈的训练让他变得更强壮。	Intense training made him stronger.
描绘	他描绘了一个美丽的画面。	He depicted a beautiful picture.	这本书描绘了一个奇幻的世界。	This book describes a fantastic world.	描绘一个人物需要细致入微的观察。	Describing a character requires careful observation.
拟定	他们正在拟定新的计划。	They are drawing up a new plan.	这个方案是由专家团队拟定的。	This plan was formulated by an expert team.	拟定计划需要充分考虑各种因素。	Drawing up a plan requires full consideration of various factors.
脊柱	脊柱是人体的支柱。	The spinal column is the support of the human body.	脊柱受伤会影响身体的正常运转。	Injury to the spinal column will affect the normal operation of the body.	保护好脊柱是非常重要的。	Protecting the spinal column is very important.
譬如	有很多水果，譬如苹果、香蕉等。	There are many fruits, such as apples, bananas, and so on.	他们提供了很多选择，譬如游泳、跑步等。	They provide many options, such as swimming, running, and so on.	我们可以做很多事情，譬如读书、旅行等。	We can do many things, such as reading, traveling, and so on.
品尝	请品尝一下我的新菜。	Please taste my new dish.	他喜欢品尝各种不同口味的美食。	He likes to taste various different flavors of food.	品尝当地特色美食是旅行的乐趣之一。	Tasting local specialty food is one of the pleasures of traveling.
平庸	他的表现非常平庸。	His performance is very mediocre.	这个作品太平庸了，没有新意。	This work is too mediocre, it lacks originality.	不要满足于平庸，要追求卓越。	Don't be satisfied with mediocrity, pursue excellence.
起源	这个传统起源于古代。	This tradition originated in ancient times.	这个词汇起源于古代希腊语。	This term comes from ancient Greek.	了解一个文化的起源有助于更好地理解它。	Understanding the origin of a culture helps to better understand it.
恰到好处	这个颜色恰到好处，非常适合你。	This color is just perfect, it suits you very well.	这个味道恰到好处，不会太甜也不会太咸。	The taste is just right, not too sweet or too salty.	他的建议恰到好处，解决了我们的困难。	His suggestion is just perfect, solving our difficulties.
恰巧	我恰巧在那里遇到了他。	I happened to meet him there.	她恰巧知道这个问题的答案。	She happened to know the answer to this question.	恰巧的机会不是每个人都有的。	Opportunities by chance are not available to everyone.
内在	美丽不仅仅是外表，更重要的是内在。	Beauty is not just about appearance, but more importantly about the inner self.	他的内在品质让人钦佩。	His inner qualities are admirable.	内在的力量可以支撑我们度过困难。	Inner strength can support us through difficulties.
勤劳	他是一个勤劳的农民。	He is a hardworking farmer.	勤劳是成功的基础。	Diligence is the foundation of success.	勤劳的人会有更多的收获。	Hardworking people will have more gains.
流浪者	他是一个自由的流浪者。	He is a free rover.	流浪者的生活充满了未知的挑战。	The life of a wanderer is full of unknown challenges.	流浪者的心永远向往着远方。	The heart of a vagabond always yearns for the distance.
任意	他可以任意选择自己的生活方式。	He can choose his own way of life at will.	这个决定太任意了，需要重新考虑。	This decision is too arbitrary and needs to be reconsidered.	他的行为太任意，需要受到约束。	His behavior is too random and needs to be restrained.
数额	这个数额超出了我们的预算。	This amount exceeds our budget.	他们已经筹集了足够的数额来支持这个项目。	They have raised enough funds to support this project.	这个数额是固定的，不会改变。	This fixed number will not change.
挑拨	他总是喜欢挑拨别人之间的关系。	He always likes to incite disharmony between people.	不要被别人的挑拨影响了感情。	Don't let other people's instigation affect your feelings.	挑拨是一种不负责任的行为。	Instigation is an irresponsible behavior.
响应	他们迅速响应了紧急情况。	They responded quickly to the emergency.	我们需要及时响应客户的需求。	We need to respond to the needs of the customers in a timely manner.	响应是一种积极的态度。	Response is a positive attitude.
效益	这个项目的效益非常显著。	The benefits of this project are very significant.	提高效益是我们的目标之一。	Improving efficiency is one of our goals.	效益分析是决策的重要依据。	Benefit analysis is an important basis for decision-making.
压制	政府对言论进行了压制。	The government suppressed freedom of speech.	他努力压制住自己的愤怒。	He tried to suppress his anger.	这种药可以压制咳嗽。	This medicine can stifle coughing.
欲望	她对名牌包有着强烈的欲望。	She has a strong desire for designer handbags.	满足欲望并不等于幸福。	Fulfilling desires does not equal happiness.	控制自己的欲望是一种修养。	Controlling one's desires is a form of self-cultivation.
安慰	她的话安慰了我。	Her words comforted me.	他试图安慰受伤的孩子。	He tried to console the injured child.	在这段艰难时期，亲人的安慰很重要。	During this difficult period, the comfort of loved ones is important.
帮助	他总是乐于帮助别人。	He is always willing to help others.	这个项目需要你的帮助。	This project needs your assistance.	她帮助我度过了难关。	She helped me get through a difficult time.
包围	士兵们包围了敌人的据点。	The soldiers surrounded the enemy's stronghold.	这座城市被高墙包围着。	The city is surrounded by high walls.	他们试图包围犯罪分子。	They tried to encircle the criminals.
报考	他决定报考研究生。	He decided to take the postgraduate entrance exam.	她报考了全国英语演讲比赛。	She entered herself for the national English speech competition.	我打算报考驾驶执照考试。	I plan to take the driver's license exam.
表格	请填写这份表格。	Please fill out this form.	这个表格需要你的签名。	This table requires your signature.	这份表格包含了所有的信息。	This form contains all the information.
茶	我喜欢喝绿茶。	I like to drink green tea.	这种茶有助于放松身心。	This tea helps to relax the body and mind.	她在早晨喝一杯咖啡，晚上喝一杯茶。	She drinks a cup of coffee in the morning and a cup of tea in the evening.
左边	请往左边走。	Please go to the left.	书桌的左边有一盏灯。	There is a lamp to the left of the desk.	她的房间在走廊的左边。	Her room is on the left side of the hallway.
批判	他经常批判政府的政策。	He often criticizes the government's policies.	这篇文章受到了批判。	This article has been criticized.	他的作品遭到了批判。	His work has been critiqued.
灯	请把灯打开。	Please turn on the light.	这盏灯的光线很柔和。	The light of this lamp is very soft.	她在灯下读了一晚上的书。	She read books under the lamp all night.
出发	我们明天早上出发。	We will set off tomorrow morning.	他们准备出发去旅行。	They are ready to set off on a trip.	出发前，请检查一下行李。	Before setting off, please check the luggage.
大学生	他是一名大学生。	He is a university student.	大学生活充满了挑战。	University life is full of challenges.	大学生应该注重学业，也要注重身心健康。	University students should pay attention to their studies as well as their physical and mental health.
猜测	我猜测他会选择这个方案。	I guess he will choose this plan.	没有证据，只能猜测。	Without evidence, we can only surmise.	他的猜测很准确。	His guess is very accurate.
彩色	这本书是彩色的。	This book is in color.	她喜欢穿彩色的衣服。	She likes to wear colorful clothes.	这幅画用了很多彩色。	This painting uses a lot of colors.
餐饮	这家餐饮公司很有名。	This catering company is very famous.	他在餐饮行业工作了十年。	He has been working in the food and beverage industry for ten years.	这个城市的餐饮业发展迅速。	The catering industry in this city is developing rapidly.
册	这是一本很有趣的册子。	This is a very interesting booklet.	这个图书馆有很多册书。	This library has many books.	这是我最喜欢的一册小说。	This is my favorite book.
奔驰	他奔驰着穿过了终点线。	He sprinted across the finish line.	马匹在草原上奔驰。	The horses galloped on the grassland.	他的车在高速公路上奔驰。	His car sped on the highway.
醋	这个菜需要加一点醋。	This dish needs a little vinegar.	她对他的成功心生醋意。	She felt jealous of his success.	他们之间的关系充满了醋意。	Their relationship is full of jealousy.
国家	中国是一个伟大的国家。	China is a great country.	国家的利益高于一切。	The interests of the nation are paramount.	每个国家都有自己的文化。	Every country has its own culture.
大声	请不要大声说话。	Please don't speak loudly.	她大声喊了一声。	She shouted loudly.	他大声宣布了好消息。	He announced the good news loudly.
倒霉	今天我真是倒霉。	I'm really out of luck today.	他觉得自己很倒霉。	He feels that he is very unlucky.	她一连串的倒霉事让她很沮丧。	A series of bad luck made her very discouraged.
人	这个城市有很多人。	This city has many people.	人是社会的基本单位。	People are the basic unit of society.	他是一个很好的人。	He is a very good person.
超越	他的成绩超越了我们的预期。	His performance exceeded our expectations.	她的艺术作品超越了时代。	Her artistic works transcend the times.	超越自己是一种进步。	To surpass oneself is a form of progress.
桌子	请把杯子放在桌子上。	Please put the cup on the table.	这张桌子很结实。	This table is very sturdy.	她在桌子上写了一封信。	She wrote a letter on the table.
场景	这个电影的场景很壮观。	The scenes in this movie are spectacular.	他描述了事故发生时的场景。	He described the scene of the accident.	这个场景让我感到宁静。	This setting makes me feel peaceful.
方向	请往前走，然后向左转。	Please walk forward, then turn left.	他对未来的方向感到迷茫。	He feels confused about the direction of the future.	这个指南针可以指示方向。	This compass can indicate the direction.
放弃	他决定放弃这个项目。	He decided to give up this project.	不要轻易放弃。	Don't give up easily.	她不会放弃自己的梦想。	She will not give up her dreams.
结婚	他们决定结婚了。	They decided to get married.	结婚是人生中的重要时刻。	Marriage is an important moment in life.	他们计划在明年结婚。	They plan to get married next year.
从此	从此，他再也没有出现。	From then on, he never appeared again.	从此，我们成了好朋友。	From now on, we became good friends.	从此，她决定改变自己的生活。	From now on, she decided to change her life.
当中	他站在人群当中。	He stood among the crowd.	这个问题的答案就在其中当中。	The answer to this question is right in the middle of it.	这个城市的中心当中有一座大教堂。	In the center of this city, there is a large cathedral.
米	这袋米很重。	This bag of rice is very heavy.	这个地方离海边有一千米。	This place is one kilometer away from the beach.	这个食谱需要用到一杯大米。	This recipe requires a cup of rice.
分数	他的分数很高。	His grade is very high.	这个考试的满分是一百分。	The full mark for this exam is one hundred.	她得了满分的分数。	She got a full score.
房屋	这座房屋很宽敞。	This house is very spacious.	这些建筑是公共房屋。	These buildings are public housing.	这个城市的房屋价格很高。	The housing prices in this city are very high.
看病	他感到不舒服，需要看病。	He feels unwell and needs to see a doctor.	看病要排队很久。	Seeing a doctor requires a long wait in line.	她每年都会去医院看病。	She goes to the hospital for a check-up every year.
单打	他在单打比赛中获得了冠军。	He won the championship in the singles match.	她擅长单打比赛。	She is good at singles matches.	这个运动员在单打比赛中表现出色。	This athlete performed well in the singles match.
电子版	这是电子版的报纸。	This is the electronic edition of the newspaper.	我更喜欢电子版的书。	I prefer the digital version of books.	这个软件有电子版和纸质版。	This software has an electronic edition and a paper edition.
侧面	请从侧面观察这个问题。	Please observe this issue from the side.	他的侧面轮廓很英俊。	His profile is very handsome.	这个问题有很多侧面需要考虑。	This issue has many aspects to consider.
抵达	他们抵达了目的地。	They arrived at the destination.	飞机将在两小时后抵达。	The plane will arrive in two hours.	我们需要在晚上抵达。	We need to arrive in the evening.
集合	请大家集合在会议室。	Please gather in the conference room.	这个团队集合了很多优秀的人才。	This team has gathered many outstanding talents.	这些数据集合成了一个完整的图表。	These data form a complete chart.
建筑	这座建筑物是新的。	This building is new.	他们正在建筑一座大桥。	They are constructing a big bridge.	建筑工人们正在工地上工作。	The construction workers are working at the construction site.
渡	我们需要渡过这条河。	We need to cross this river.	他们乘船渡过了大海。	They crossed the ocean by boat.	他帮助人们渡河。	He helps people to ferry across the river.
面条儿	我喜欢吃面条儿。	I like to eat noodles.	这家餐馆的面条儿很好吃。	The noodles in this restaurant are delicious.	她会做各种口味的面条儿。	She can make noodles of various flavors.
或	你可以选择红色或蓝色。	You can choose red or blue.	他或许会来参加派对。	He might come to the party.	这个问题可能有很多答案或解释。	This question may have many answers or explanations.
接下来	我们需要计划接下来的行动。	We need to plan the next steps.	接下来的几个月会很忙碌。	The following months will be very busy.	接下来的比赛对我们很重要。	The next game is important for us.
崇敬	他崇敬自己的老师。	He reveres his teacher.	她对长辈非常崇敬。	She holds the elders in high esteem.	我们应该崇敬自然。	We should revere nature.
马虎	他的工作做得很马虎。	He did his work carelessly.	她的态度很马虎，总是出错。	Her attitude is careless, and she always makes mistakes.	在工作中要避免马虎。	Avoid being careless at work.
到时候	到时候我们再决定吧。	We'll decide when the time comes.	到时候你会明白的。	You will understand when the time comes.	到时候我们再联系。	We'll get in touch at that time.
命令	他下达了一个命令。	He issued a command.	上级给了我们一个命令。	Superiors gave us an order.	他不喜欢接受命令。	He doesn't like to take orders.
快点儿	快点儿，我们要迟到了。	Hurry up, we're going to be late.	他让我快点儿完成工作。	He asked me to finish the work quickly.	快点儿，别浪费时间。	Hurry up, don't waste time.
内科	他是一名内科医生。	He is an internist.	内科医生需要很专业的知识。	Internal medicine doctors need specialized knowledge.	内科医生对疾病有深入的了解。	Internal medicine doctors have a deep understanding of diseases.
家乡	我很想念我的家乡。	I miss my hometown very much.	他的家乡是一个美丽的小镇。	His hometown is a beautiful small town.	她在家乡度过了一个愉快的假期。	She had a pleasant holiday in her hometown.
自洽	这个理论不够自洽。	This theory is not logically consistent.	他的观点非常自洽。	His views are very logically consistent.	这个计划需要自洽的逻辑。	This plan needs logically consistent reasoning.
巧克力	我喜欢吃巧克力。	I like to eat chocolate.	她送了我一盒巧克力。	She gave me a box of chocolates.	这家店有各种口味的巧克力。	This shop has chocolates of various flavors.
奇迹	这是一个奇迹。	This is a miracle.	她的康复被认为是一个奇迹。	Her recovery is considered a miracle.	这个故事是一个奇迹的见证。	This story is a witness to a miracle.
日记	她每天都写日记。	She writes a diary every day.	我喜欢读她的日记。	I like to read her diary.	这是我的日记本。	This is my diary.
米	这袋米很重。	This bag of rice is very heavy.	他买了一袋米。	He bought a bag of rice.	这家餐馆的米饭很好吃。	The rice in this restaurant is delicious.
确认	请确认你的身份。	Please confirm your identity.	我们需要确认订单的准确性。	We need to confirm the accuracy of the order.	他们已经确认了会议的时间。	They have confirmed the time of the meeting.
编程	他擅长编程。	He is good at programming.	编程需要耐心和技巧。	Programming requires patience and skill.	编程是一门有趣的技能。	Programming is an interesting skill.
群	这是一群野生动物。	This is a group of wild animals.	他们是一个团结的群体。	They are a united group.	这个群体有很强的凝聚力。	This group has strong cohesion.
导向	这个项目的导向是什么？	What is the orientation of this project?	我们需要调整导向。	We need to adjust the orientation.	导向决定了发展的方向。	Orientation determines the direction of development.
得力	他是一个得力的助手。	He is a capable assistant.	这个团队有一个得力的领导者。	This team has an efficient leader.	得力的团队能够解决问题。	An efficient team can solve problems.
混合	这是一种混合饮料。	This is a mixed drink.	他们混合了不同的颜色。	They mixed different colors.	混合物的性质很复杂。	The nature of the mixture is complex.
角色	她在电影中扮演了一个重要角色。	She played an important role in the movie.	他的角色是很有挑战性的。	His role is very challenging.	每个人都扮演着不同的角色。	Everyone plays different roles.
会计	她是一名会计。	She is an accountant.	会计需要精确和耐心。	Accounting requires precision and patience.	他们需要一名会计来管理财务。	They need an accountant to manage the finances.
全	他们全都同意这个计划。	They all agree with this plan.	这是一份全新的报告。	This is a completely new report.	全班学生都参加了比赛。	The whole class participated in the competition.
卫生间	请问卫生间在哪里？	Excuse me, where is the bathroom?	这个酒店的卫生间很干净。	The bathroom in this hotel is very clean.	卫生间里有一个浴缸和一个马桶。	There is a bathtub and a toilet in the bathroom.
来源	这个消息的来源是可靠的。	The source of this news is reliable.	我们需要知道这个问题的来源。	We need to know the origin of this issue.	这个产品的原材料来源于国外。	The raw materials of this product come from abroad.
米	这袋米很重。	This bag of rice is very heavy.	他买了一袋米。	He bought a bag of rice.	这家餐馆的米饭很好吃。	The rice in this restaurant is delicious.
漫画	我喜欢看漫画。	I like to read cartoons.	这是一本很有趣的漫画书。	This is a very interesting comic book.	漫画是孩子们的最爱。	Cartoons are children's favorites.
反之	他很聪明，反之，他也很懒。	He is very smart, on the other hand, he is also very lazy.	她很友善，反之，她也很严格。	She is very friendly, conversely, she is also very strict.	这个方案有很多优点，反之也有一些缺点。	This plan has many advantages, but it also has some disadvantages.
行为	他的行为让人感到惊讶。	His behavior is surprising.	我们需要评估他们的行为。	We need to evaluate their behavior.	行为决定了一个人的品质。	Behavior determines a person's character.
联手	他们决定联手合作。	They decided to work together.	我们应该联手对抗困难。	We should join hands to fight against difficulties.	联手合作可以取得更好的成绩。	Working together can achieve better results.
杂志	我每个月都会买一本时尚杂志。	I buy a fashion magazine every month.	这本杂志的内容很有趣。	The content of this magazine is very interesting.	这家出版社出版了很多畅销杂志。	This publishing house has published many best-selling magazines.
图片	这是一张家庭图片。	This is a family picture.	她喜欢收集名人的图片。	She likes to collect pictures of celebrities.	这个图片很美，我想要挂在客厅里。	This picture is beautiful, I want to hang it in the living room.
分明	他的话语分明。	His words are clear.	这个问题的答案很分明。	The answer to this question is very clear.	分明的事实不容忽视。	Clear facts cannot be ignored.
真正	这是一份真正的礼物。	This is a genuine gift.	他是一个真正的朋友。	He is a true friend.	真正的幸福来自内心。	True happiness comes from the heart.
期限	我们需要在期限内完成工作。	We need to finish the work within the time limit.	这个项目有一个紧迫的期限。	This project has an urgent deadline.	期限的到来意味着压力的增加。	The arrival of the deadline means increased pressure.
前头	请往前头走。	Please walk to the front.	他站在队伍的前头。	He stands at the head of the line.	前头的人请注意安全。	People at the front, please pay attention to safety.
签订	他们签订了一项合作协议。	They signed a cooperation agreement.	我们需要签订合同。	We need to sign the contract.	签订协议是双方的共识。	Signing the agreement is the consensus of both parties.
专门	他是专门负责设计的。	He is specifically responsible for design.	这是专门为你准备的礼物。	This is a gift specially prepared for you.	这家店专门卖鞋子。	This store specializes in selling shoes.
造成	这场暴雨造成了很大的损失。	This heavy rain caused a lot of damage.	他的行为造成了很大的影响。	His actions had a great impact.	这个错误造成了整个项目的失败。	This mistake led to the failure of the entire project.
前提	这是我们合作的前提。	This is the premise of our cooperation.	学习汉语的前提是要有耐心。	The prerequisite for learning Chinese is to be patient.	有些工作的前提是要有相关经验。	Some jobs require relevant experience as a prerequisite.
人员	公司的人员需要增加。	The company's staff needs to increase.	这个项目需要大量的人员支持。	This project requires a lot of personnel support.	这里的人员都很友好。	The personnel here are all very friendly.
磨	她在磨咖啡豆。	She is grinding coffee beans.	他的坚持磨练了他的意志。	His perseverance has tempered his will.	时间的磨砺使得他更加成熟。	The tempering of time has made him more mature.
琴	她正在学习弹琴。	She is learning to play the zither.	他的琴声很动听。	His zither music is very pleasant to listen to.	这首曲子需要用到古琴。	This piece of music requires the use of the ancient zither.
小声	请小声说话，别吵到别人。	Please speak softly, don't disturb others.	她小声告诉我一个秘密。	She whispered a secret to me.	他小声地说了一句话。	He said something quietly.
神话	这是一个古老的神话。	This is an ancient legend.	她喜欢听神话故事。	She likes to listen to mythological stories.	神话中的英雄总是勇敢的。	The heroes in myths are always brave.
告辞	他向大家告辞了。	He said goodbye to everyone.	她告辞后就离开了。	She left after saying goodbye.	告辞之前请再喝一杯。	Have another drink before saying goodbye.
总算	总算找到了丢失的钥匙。	Finally found the lost keys.	经过了很多波折，总算成功了。	After many twists and turns, it finally succeeded.	总算可以好好休息一下了。	Finally can have a good rest.
清洁工	这个清洁工负责打扫卫生。	This cleaner is responsible for cleaning.	清洁工每天都会来打扫。	The cleaner comes to clean every day.	清洁工在楼道里工作。	The janitor is working in the corridor.
热点	这个话题是当下的热点。	This topic is the current hot spot.	这个地方是旅游的热点之一。	This place is one of the hot spots for tourism.	这是一个热点问题，需要引起重视。	This is a hot spot issue that needs attention.
院	这个院子很大。	This courtyard is very large.	他在医院工作。	He works in the hospital.	这是一个研究院。	This is a research institution.
体现	这部电影很好地体现了友情。	This movie embodies friendship very well.	他的作品体现了他的艺术水平。	His works reflect his artistic level.	这个设计体现了现代风格。	This design embodies a modern style.
团结	团结就是力量。	Unity is strength.	大家团结一心，共同完成任务。	Everyone unites and completes the task together.	只有团结一致才能取得胜利。	Only by uniting can victory be achieved.
首相	他是新任的首相。	He is the newly appointed prime minister.	首相将会出席会议。	The prime minister will attend the meeting.	首相的讲话引起了广泛关注。	The prime minister's speech has attracted widespread attention.
书房	他在书房里看书。	He is reading in the study.	她的书房里摆满了书。	Her study is filled with books.	书房里有一张大桌子。	There is a large table in the study.
双打	他们在打双打比赛。	They are playing doubles.	双打比赛需要团队合作。	Doubles matches require teamwork.	他们是双打冠军。	They are the doubles champions.
委托	我委托他帮我买了一些东西。	I entrusted him to buy some things for me.	他委托我照顾他的宠物。	He entrusted me to take care of his pet.	这个任务是由总部委托我们完成的。	This task was commissioned by the headquarters for us to complete.
偏僻	这个村庄很偏僻，交通不便。	This village is very remote, with inconvenient transportation.	他们选择了一个偏僻的地方建立了农场。	They chose a remote place to establish a farm.	这个山区偏僻，很少有游客前来。	This mountainous area is remote, with few tourists coming.
充电宝	我忘记带充电宝了，手机没电了。	I forgot to bring the portable charger, and my phone is out of battery.	这款充电宝很小巧，很方便携带。	This portable charger is small and convenient to carry.	充电宝是现代人生活中必不可少的物品之一。	The portable charger is one of the essential items in modern life.
