临	lin2	/to face/to overlook/to arrive/to be (just) about to/just before/
勃	bo2	/flourishing/prosperous/suddenly/abruptly/thriving/vigorous/exuberant/
派	pa1;pai4	/used in 派司[pa1 si5]/clique/school/group/faction/to dispatch/to send/to assign/to appoint/pi (Greek letter Ππ)/the circular ratio pi = 3.1415926/(loanword) pie/
劉	no pinyin found	no definition found
乡	xiang1	/country or countryside/native place/home village or town/township (PRC administrative unit)/
帆	fan1	/variant of 帆[fan1]/sail/Taiwan pr. [fan2], except 帆布[fan1 bu4] canvas/to gallop/Taiwan pr. [fan2]/variant of 帆[fan1]/
糙	cao1	/rough/coarse (in texture)/
千	qian1	/thousand/see 鞦韆|秋千[qiu1 qian1]/
许	xu3;Xu3	/surname Xu/to allow/to permit/to promise/to praise/somewhat/perhaps/
固	gu4	/hard/strong/solid/sure/assuredly/undoubtedly/of course/indeed/admittedly/
扯	che3	/to pull/to tear/(of cloth, thread etc) to buy/to chat/to gossip/(coll.) (Tw) ridiculous/hokey/variant of 扯[che3]/to pull/to tear/
柱	zhu4	/pillar/CL:根[gen1]/
系	xi4;ji4	/to connect/to relate to/to tie up/to bind/to be (literary)/system/department/faculty/to tie/to fasten/to button up/to connect/to arrest/to worry/
苦	ku3	/bitter/hardship/pain/to suffer/to bring suffering to/painstakingly/strenuously/persistently/hard/painful/
势	shi4	/power/influence/potential/momentum/tendency/trend/situation/conditions/outward appearance/sign/gesture/male genitals/
肘	zhou3	/elbow/pork shoulder/
狡	jiao3	/crafty/cunning/sly/
炼	lian4	/to refine/to smelt/variant of 鏈|链[lian4], chain/variant of 煉|炼[lian4]/
发	fa4;fa1	/to send out/to show (one's feeling)/to issue/to develop/to make a bundle of money/classifier for gunshots (rounds)/hair/Taiwan pr. [fa3]/
榜	bang3	/notice or announcement/list of names/public roll of successful examinees/variant of 榜[bang3]/
侵	qin1	/to invade/to encroach/to infringe/to approach/
收	shou1	/to receive/to accept/to collect/to put away/to restrain/to stop/in care of (used on address line after name)/
墙	qiang2	/variant of 牆|墙[qiang2], wall/wall (CL:面[mian4],堵[du3])/(slang) to block (a website) (usu. in the passive: 被牆|被墙[bei4 qiang2])/
凡	fan2	/ordinary/commonplace/mundane/temporal/of the material world (as opposed to supernatural or immortal levels)/every/all/whatever/altogether/gist/outline/note of Chinese musical scale/variant of 凡[fan2]/
存	cun2	/to exist/to deposit/to store/to keep/to survive/
危	wei1;Wei1	/surname Wei/danger/to endanger/Taiwan pr. [wei2]/
茴	hui2	/(bound form) fennel/
法	fa3;Fa3	/variant of 法[fa3]/France/French/abbr. for 法國|法国[Fa3 guo2]/Taiwan pr. [Fa4]/law/method/way/to emulate/(Buddhism) dharma/(abbr. for 法家[Fa3 jia1]) the Legalists/(physics) farad (abbr. for 法拉[fa3 la1])/old variant of 法[fa3]/law/
鼓	gu3	/old variant of 鼓[gu3]/drum/CL:通[tong4],面[mian4]/to drum/to strike/to rouse/to bulge/to swell/bulging/bursting/
成	Cheng2;cheng2	/surname Cheng/to succeed/to finish/to complete/to accomplish/to become/to turn into/to be all right/OK!/one tenth/
殖	zhi2	/to grow/to reproduce/
童	Tong2;tong2	/surname Tong/child/
识	zhi4;shi2	/to know/knowledge/Taiwan pr. [shi4]/to record/to write a footnote/
压	ya1;ya4	/to press/to push down/to keep under (control)/pressure/used in 壓根兒|压根儿[ya4 gen1 r5] and 壓馬路|压马路[ya4 ma3 lu4] and 壓板|压板[ya4 ban3]/
淋	lin4;lin2	/to sprinkle/to drip/to pour/to drench/to filter/to strain/to drain/gonorrhea/(TCM) strangury/
罐	guan4	/can/jar/pot/variant of 罐[guan4]/
室	shi4;Shi4	/surname Shi/room/work unit/grave/scabbard/family or clan/one of the 28 constellations of Chinese astronomy/
已	yi3	/already/to stop/then/afterwards/
赂	lu4	/bribe/bribery/
掌	zhang3	/palm of the hand/sole of the foot/paw/horseshoe/to slap/to hold in one's hand/to wield/
瞩	zhu3	/to gaze at/to stare at/
团	tuan2	/round/lump/ball/to roll into a ball/to gather/regiment/group/society/classifier for a lump or a soft mass: wad (of paper), ball (of wool), cloud (of smoke)/dumpling/
嫌	xian2	/to dislike/suspicion/resentment/enmity/abbr. for 嫌犯[xian2 fan4], criminal suspect/
该	gai1	/should/ought to/probably/must be/to deserve/to owe/to be sb's turn to do sth/that/the above-mentioned/
越	Yue4;yue4	/generic word for peoples or states of south China or south Asia at different historical periods/abbr. for Vietnam 越南/to exceed/to climb over/to surpass/the more... the more/
拽	ye4;zhuai4;zhuai3;zhuai1	/to drag/to haul/to throw/to fling/alternate writing of 跩[zhuai3]/to pull/to tug at (sth)/
园	yuan2;Yuan2	/surname Yuan/land used for growing plants/site used for public recreation/abbr. for a place ending in 園|园, such as a botanical garden 植物園|植物园, kindergarten 幼兒園|幼儿园 etc/
蹦	beng4	/to jump; to bounce; to hop/
韭	jiu3	/leek/variant of 韭[jiu3]/
谣	yao2	/popular ballad/rumor/
领	ling3	/neck/collar/to lead/to receive/classifier for clothes, mats, screens etc/
阂	he2	/obstruct/
亡	wang2	/to die/to lose/to be gone/to flee/deceased/old variant of 亡[wang2]/
酝	yun4	/to brew/
启	Qi3;qi3	/variant of 啟|启[qi3]/variant of 啟|启[qi3]/Qi son of Yu the Great 禹[Yu3], reported founder of the Xia Dynasty 夏朝[Xia4 Chao2] (c. 2070-c. 1600 BC)/to open/to start/to initiate/to enlighten or awaken/to state/to inform/
蕴	yun4	/to accumulate/to hold in store/to contain/to gather together/to collect/depth/inner strength/profundity/
推	tui1	/to push/to cut/to refuse/to reject/to decline/to shirk (responsibility)/to put off/to delay/to push forward/to nominate/to elect/massage/
原	yuan2;Yuan2	/surname Yuan/(Japanese surname) Hara/former/original/primary/raw/level/cause/source/
赢	ying2	/to beat/to win/to profit/
蜡	la4	/candle/wax/
处	chu3;chu4	/to reside/to live/to dwell/to be in/to be situated at/to stay/to get along with/to be in a position of/to deal with/to discipline/to punish/place/location/spot/point/office/department/bureau/respect/classifier for locations or items of damage: spot, point/everywhere/in all respects/
研	yan2	/to grind/study/research/
退	tui4	/to retreat; to withdraw/to reject; to return (sth)/to decline/
宿	xiu3;Su4;xiu4;su4	/old variant of 宿[su4]/surname Su/lodge for the night/old/former/night/classifier for nights/constellation/
拨	bo1	/to push aside with the hand, foot, a stick etc/to dial/to allocate/to set aside (money)/to poke (the fire)/to pluck (a string instrument)/to turn round/classifier: group, batch/
鸣	ming2	/to cry (of birds, animals and insects)/to make a sound/to voice (one's gratitude, grievance etc)/
刑	Xing2;xing2	/surname Xing/punishment/penalty/sentence/torture/corporal punishment/
掏	tao1	/to fish out (from pocket)/to scoop/variant of 掏[tao1]/
吩	fen1	/used in 吩咐[fen1fu5]/used in transliteration of chemical compounds/
膝	xi1	/old variant of 膝[xi1]/knee/
片	pian1;pian4	/disk/sheet/thin piece/flake/a slice/film/TV play/to slice/to carve thin/partial/incomplete/one-sided/classifier for slices, tablets, tract of land, area of water/classifier for CDs, movies, DVDs etc/used with numeral 一[yi1]: classifier for scenario, scene, feeling, atmosphere, sound etc/Kangxi radical 91/
护	hu4	/to protect/
瞪	deng4	/to open (one's eyes) wide/to stare at/to glare at/
遵	zun1	/to observe/to obey/to follow/to comply with/
罪	zui4	/guilt/crime/fault/blame/sin/variant of 罪[zui4], crime/
妄	wang4	/absurd/fantastic/presumptuous/rash/
皂	zao4	/soap/black/
绒	rong2	/velvet/woolen/
肢	zhi1	/limb/
磨	mo4;mo2	/to rub/to grind/to polish/to sharpen/to wear down/to die out/to waste time/to pester/to insist/grindstone/to grind/to turn round/
袱	fu2	/bundle wrapped in cloth/
若	ruo4	/to seem/like/as/if/
淘	tao2	/to wash/to clean out/to cleanse/to eliminate/to dredge/
题	Ti2;ti2	/surname Ti/topic/problem for discussion/exam question/subject/to inscribe/to mention/CL:個|个[ge4],道[dao4]/
逻	luo2	/patrol/
如	ru2	/as/as if/such as/
业	ye4;Ye4	/surname Ye/line of business/industry/occupation/job/employment/school studies/enterprise/property/(Buddhism) karma/deed/to engage in/already/
报	bao4	/to announce/to inform/report/newspaper/recompense/revenge/CL:份[fen4],張|张[zhang1]/
回	hui2	/to circle/to go back/to turn around/to answer/to return/to revolve/Hui ethnic group (Chinese Muslims)/time/classifier for acts of a play/section or chapter (of a classic book)/Hui ethnic group (Chinese Muslims)/time and again/every time/to curve/to return/to revolve/variant of 迴|回[hui2]/
谁	shei2	/who/also pr. [shui2]/
蜂	feng1	/variant of 蜂[feng1]/bee/wasp/old variant of 蜂[feng1]/
董	dong3;Dong3	/surname Dong/to supervise/to direct/director/
冲	chong1;chong4	/(of water) to dash against/to mix with water/to infuse/to rinse/to flush/to develop (a film)/to rise in the air/to clash/to collide with/excitedly/thoroughfare/to go straight ahead/to rush/to clash/powerful/vigorous/pungent/towards/in view of/
寄	ji4	/to send/to mail/to entrust/to depend on/to attach oneself to/to live (in a house)/to lodge/foster (son etc)/
涩	se4	/astringent/tart/acerbity/unsmooth/rough (surface)/hard to understand/obscure/old variant of 澀|涩[se4]/
奴	nu2	/slave/
络	lao4;luo4	/small net/net-like object/to hold sth in place with a net/to wind/to twist/(TCM) channels in the human body/
装	zhuang1	/adornment/to adorn/dress/clothing/costume (of an actor in a play)/to play a role/to pretend/to install/to fix/to wrap (sth in a bag)/to load/to pack/
裹	guo3	/to wrap around/bundle; parcel; package/to press into service; to pressgang; to make off with (sth)/
药	yao4	/leaf of the iris/variant of 藥|药[yao4]/medicine/drug/substance used for a specific purpose (e.g. poisoning, explosion, fermenting)/CL:種|种[zhong3],服[fu4],味[wei4]/to poison/
内	nei4	/inside/inner/internal/within/interior/(coll.) panties/
句	gou1;ju4	/variant of 勾[gou1]/sentence/clause/phrase/classifier for phrases or lines of verse/
屏	bing3;bing1;ping2	/see 屏營|屏营[bing1 ying2]/to get rid of/to put aside/to reject/to keep control/to hold (one's breath)/(standing) screen/
坐	zuo4;Zuo4	/surname Zuo/to sit/to take a seat/to take (a bus, airplane etc)/to bear fruit/variant of 座[zuo4]/
弊	bi4	/detriment/fraud/harm/defeat/
雾	wu4	/fog/mist/CL:場|场[chang2],陣|阵[zhen4]/
衔	xian2	/variant of 銜|衔[xian2]/variant of 銜|衔[xian2]/bit (of a bridle)/to hold in the mouth/to harbor (feelings)/to link/to accept/rank/title/
繁	fan2	/old variant of 繁[fan2]/complicated/many/in great numbers/abbr. for 繁體|繁体[fan2 ti3], traditional form of Chinese characters/
徊	huai2	/used in 徘徊[pai2 huai2]/
铜	tong2	/copper (chemistry)/see also 紅銅|红铜[hong2 tong2]/CL:塊|块[kuai4]/
括	kuo4	/to enclose/to include/also pr. [gua1]/
伟	wei3	/big/large/great/
实	shi2	/real/true/honest/really/solid/fruit/seed/definitely/
奇	qi2;ji1	/odd (number)/strange/odd/weird/wonderful/surprisingly/unusually/
旗	qi2	/flag/variant of 旗[qi2]/banner/flag/(in Qing times) Manchu (cf. 八旗[Ba1 qi2])/administrative subdivision in inner Mongolia equivalent to 縣|县[xian4] county/CL:面[mian4]/
云	Yun2;yun2	/(classical) to say/and so on/so and so/many and confused/surname Yun/abbr. for Yunnan Province 雲南省|云南省[Yun2 nan2 Sheng3]/cloud/CL:朵[duo3]/
个	ge3;ge4	/used in 自個兒|自个儿[zi4 ge3 r5]/(classifier used before a noun that has no specific classifier)/(bound form) individual/each one individually; each and every/variant of 個|个[ge4]/
晴	qing2	/clear/fine (weather)/
爆	bao4	/to explode or burst/to quick fry or quick boil/
骄	jiao1	/proud/arrogant/
啸	xiao4	/(of people) to whistle/(of birds and animals) to screech; to howl; to roar/
振	zhen4	/to shake/to flap/to vibrate/to resonate/to rise up with spirit/to rouse oneself/
梳	shu1	/to comb/(bound form) a comb/
迈	mai4	/to take a step/to stride/
妒	du4	/to envy (success, talent)/jealous/variant of 妒[du4]/
灰	hui1	/ash/dust/lime/gray/discouraged; dejected/
录	lu4;Lu4	/to carve wood/surname Lu/diary/record/to hit/to copy/
托	tuo1	/to hold up in one's hand; to support with one's palm/sth serving as a support: a prop, a rest (e.g. arm rest)/(bound form) a shill/to ask; to beg; to entrust (variant of 託|托[tuo1])/torr (unit of pressure)/to trust/to entrust/to be entrusted with/to act as trustee/
官	guan1;Guan1	/surname Guan/government official/governmental/official/public/organ of the body/CL:個|个[ge4]/
作	zuo1;zuo4	/(bound form) worker/(bound form) workshop/(slang) troublesome; high-maintenance (person)/to do; to engage in/to write; to compose/to pretend; to feign/to regard as; to consider to be/to be; to act the part of/to feel (itchy, nauseous etc)/writings; works/
脾	pi2	/spleen/
似	si4;shi4	/used in 似的[shi4 de5]/to seem/to appear/to resemble/similar/-like/pseudo-/(more) than/old variant of 似[si4]/
拿	na2	/old variant of 拿[na2]/variant of 拿[na2]/to hold/to seize/to catch/to apprehend/to take/(used in the same way as 把[ba3]: to mark the following noun as a direct object)/
定	ding4	/to fix; to set; to make definite/to subscribe to (a newspaper etc); to book (tickets etc); to order (goods etc)/to congeal; to coagulate/(literary) definitely/
宪	xian4	/statute/constitution/
凸	tu1	/to stick out; protruding; convex; male (connector etc)/Taiwan pr. [tu2]/convex on both sides (of lens)/biconvex/
颂	song4	/ode/eulogy/to praise in writing/to wish (in letters)/
侥	jiao3;yao2	/by mere luck/used in 僬僥|僬侥[Jiao1 Yao2]/
悲	bei1	/sad/sadness/sorrow/grief/
搞	gao3	/to do/to make/to go in for/to set up/to get hold of/to take care of/
诶	ei1;ei4;ei3;xi1;ei2	/hey (to call sb)/hey (to express surprise)/hey (to express disagreement)/hey (to express agreement)/sigh (to express regret)/
洋	yang2	/ocean/vast/foreign/silver dollar or coin/vast/impressive/self-satisfied/immensely pleased with oneself/
来	lai2	/to come/(used as a substitute for a more specific verb)/hither (directional complement for motion toward the speaker, as in 回來|回来[hui2 lai5])/ever since (as in 自古以來|自古以来[zi4 gu3 yi3 lai2])/for the past (amount of time)/(prefix) the coming ...; the next ... (as in 來世|来世[lai2 shi4])/(between two verbs) in order to/(after a round number) approximately/(used after 得[de2] to indicate possibility, as in 談得來|谈得来[tan2 de5 lai2], or after 不[bu4] to indicate impossibility, as in 吃不來|吃不来[chi1 bu5 lai2])/
赏	shang3	/to bestow (a reward)/to give (to an inferior)/to hand down/a reward (bestowed by a superior)/to appreciate (beauty)/
床	chuang2	/bed/couch/classifier for beds/CL:張|张[zhang1]/variant of 床[chuang2]/
猫	mao1	/cat (CL:隻|只[zhi1])/(dialect) to hide oneself/(loanword) (coll.) modem/
叕	zhuo2	/to join together/to lack/narrow and shallow/
坦	tan3	/flat/open-hearted/level/smooth/
帜	zhi4	/flag/
嘛	ma2;ma5	/used in 唵嘛呢叭咪吽[an3 ma2 ni2 ba1 mi1 hong1]/(Tw) (coll.) what?/modal particle indicating that sth is obvious/particle indicating a pause for emphasis/
闯	chuang3	/to rush/to charge/to dash/to break through/to temper oneself (through battling hardships)/
音	yin1	/sound/noise/note (of musical scale)/tone/news/syllable/reading (phonetic value of a character)/
主	zhu3	/owner/master/host/individual or party concerned/God/Lord/main/to indicate or signify/trump card (in card games)/
匆	cong1	/hurried/hasty/hurriedly/variant of 匆[cong1]/variant of 匆[cong1]/
滚	gun3	/to boil/to roll/to take a hike/Get lost!/nickname for a panda/to surge on/to roll on/
严	yan2;Yan2	/surname Yan/tight (closely sealed)/stern/strict/rigorous/severe/father/
野	ye3	/old variant of 野[ye3]/erroneous variant of 野[ye3]/field/plain/open space/limit/boundary/rude/feral/
东	dong1;Dong1	/surname Dong/east/host (i.e. sitting on east side of guest)/landlord/(coll.) thing/item/stuff/
某	mou3	/some/a certain/sb or sth indefinite/such-and-such/so-and-so/such-and-such/
叭	ba1	/denote a sound or sharp noise (gunfire etc)/
零	ling2	/zero/nought/zero sign/fractional/fragmentary/odd (of numbers)/(placed between two numbers to indicate a smaller quantity followed by a larger one)/fraction/(in mathematics) remainder (after division)/extra/to wither and fall/to wither/
沮	ju3	/to destroy/to stop/
肴	yao2	/variant of 肴[yao2]/meat dishes/mixed viands/variant of 肴[yao2]/
施	shi1;Shi1	/surname Shi/(bound form) to put into effect (regulations etc)/to distribute (alms etc)/to apply (fertilizer etc)/
攻	gong1	/to attack/to accuse/to study/
厂	han3;chang3	/"cliff" radical in Chinese characters (Kangxi radical 27), occurring in 原, 历, 压 etc/factory/yard/depot/workhouse/works/(industrial) plant/
缩	suo1	/to withdraw/to pull back/to contract/to shrink/to reduce/abbreviation/also pr. [su4]/
帝	di4	/emperor/
遮	zhe1	/to cover up (a shortcoming)/to screen off/to hide/to conceal/
屎	shi3	/feces; excrement; a stool/(bound form) secretion (of the ear, eye etc)/
既	ji4	/already/since/both... (and...)/
寂	ji4	/silent/solitary/Taiwan pr. [ji2]/quiet/
务	wu4	/affair/business/matter/to be engaged in/to attend to/by all means/
冻	dong4	/to freeze/to feel very cold/aspic or jelly/
鬼	gui3	/disembodied spirit; ghost; devil/(suffix) person with a certain vice or addiction etc/sly; crafty; resourceful (variant of 詭|诡[gui3])/one of the 28 constellations of ancient Chinese astronomy/
弯	wan1	/to bend/bent/a bend; a turn (in a road etc)/CL:道[dao4]/Wan Wan (1981-), Taiwanese blogger and cartoonist/
罚	fa2	/to punish; to penalize; to fine/variant of 罰|罚[fa2]/
碌	liu4;lu4	/used in 碌碡[liu4 zhou5]/Taiwan pr. [lu4]/(bound form used in 忙碌[mang2 lu4], 勞碌|劳碌[lao2 lu4], 庸碌[yong1 lu4] etc)/variant of 碌[liu4]/
泼	po1	/to splash/to spill/rough and coarse/brutish/
鸡	ji1	/fowl/chicken/CL:隻|只[zhi1]/(slang) prostitute/penis (childish)/
碎	sui4	/(transitive or intransitive verb) to break into pieces; to shatter; to crumble/broken; fragmentary; scattered/garrulous/
量	liang4;liang2	/to measure/capacity/quantity/amount/to estimate/abbr. for 量詞|量词[liang4 ci2], classifier (in Chinese grammar)/measure word/
先	xian1	/beforehand; first; earlier/at first; originally/for the time being; for now/(prefix) my late (in referring to deceased relatives older than oneself)/
驻	zhu4	/to halt/to stay/to be stationed (of troops, diplomats etc)/
行	xing2;hang2	/row/line/commercial firm/line of business/profession/to rank (first, second etc) among one's siblings (by age)/(in data tables) row/(Tw) column/to walk/to go/to travel/a visit/temporary/makeshift/current/in circulation/to do/to perform/capable/competent/effective/all right/OK!/will do/behavior/conduct/Taiwan pr. [xing4] for the behavior-conduct sense/
盒	he2	/small box/case/
杨	Yang2;yang2	/surname Yang/poplar/
柴	chai2;Chai2	/surname Chai/firewood/lean (of meat)/thin (of a person)/
阱	jing3	/variant of 阱[jing3]/pitfall/trap/
崭	chan2;zhan3	/variant of 嶄|崭[chan2]/variant of 嶄|崭[zhan3]/(literary) precipitous (variant of 巉[chan2])/towering/prominent/very/extremely/(dialect) marvelous/excellent/
育	yu4	/to have children/to raise or bring up/to educate/
辖	xia2	/linchpin (used to fasten a wheel to an axle)/(bound form) to govern; to have jurisdiction over/
论	lun4;Lun2	/abbr. for 論語|论语[Lun2 yu3], The Analects (of Confucius)/opinion/view/theory/doctrine/to discuss/to talk about/to regard/to consider/per/by the (kilometer, hour etc)/
修	xiu1;Xiu1	/surname Xiu/to decorate/to embellish/to repair/to build/to write/to cultivate/to study/to take (a class)/variant of 修[xiu1]/
猎	lie4	/hunting/
慎	shen4	/careful/cautious/old variant of 慎[shen4]/
阔	kuo4	/variant of 闊|阔[kuo4]/rich/wide/broad/
垂	chui2	/to hang (down)/droop/dangle/bend down/hand down/bequeath/nearly/almost/to approach/gradually/to drop/
殴	Ou1;ou1	/surname Ou/to beat up/to hit sb/
藐	miao3	/to despise/small/variant of 渺[miao3]/contemptuous (of manner)/high and distant/mysterious/grand/magnificent/
弹	dan4;tan2	/crossball/bullet/shot/shell/ball/to pluck (a string)/to play (a string instrument)/to spring or leap/to shoot (e.g. with a catapult)/(of cotton) to fluff or tease/to flick/to flip/to accuse/to impeach/elastic (of materials)/
磅	pang2;bang4	/scale (instrument for weighing)/to weigh/(loanword) pound (unit of weight, about 454 grams)/(printing) point (unit used to measure the size of type)/used in 磅礴[pang2 bo2]/Taiwan pr. [pang1]/
艺	yi4	/skill/art/
或	huo4	/maybe/perhaps/might/possibly/or/
拔	ba2	/to pull up/to pull out/to draw out by suction/to select/to pick/to stand out (above level)/to surpass/to seize/
吝	lin4	/(bound form) stingy/variant of 吝[lin4]/
碧	bi4	/green jade/bluish green/blue/jade/
养	yang3	/to raise (animals)/to bring up (children)/to keep (pets)/to support/to give birth/
慨	kai3	/old variant of 慨[kai3]/to sigh (with emotion)/indignant/generous/to sigh (with emotion)/
忆	yi4	/to recollect/to remember/memory/
维	Wei2;wei2	/abbr. for Uighur 維吾爾|维吾尔[Wei2 wu2 er3]/surname Wei/to preserve/to maintain/to hold together/dimension/vitamin (abbr. for 維生素|维生素[wei2 sheng1 su4])/
另	ling4	/other/another/separate/separately/
兰	lan2;Lan2	/surname Lan/abbr. for Lanzhou 蘭州|兰州[Lan2 zhou1], Gansu/orchid (蘭花|兰花 Cymbidium goeringii)/fragrant thoroughwort (蘭草|兰草 Eupatorium fortunei)/lily magnolia (木蘭|木兰)/
谨	jin3	/cautious/careful/solemnly/sincerely (formal)/
此	ci3	/this; these/
同	tong4;tong2	/like/same/similar/together/alike/with/see 衚衕|胡同[hu2 tong4]/
怯	qie4	/timid/cowardly/rustic/Taiwan pr. [que4]/
蛇	she2	/variant of 蛇[she2]/snake/serpent/CL:條|条[tiao2]/
痴	chi1	/imbecile/sentimental/stupid/foolish/silly/foolish/stupid/lost in thought/in a daze/variant of 痴[chi1]/
缓	huan3	/slow/unhurried/sluggish/gradual/not tense/relaxed/to postpone/to defer/to stall/to stave off/to revive/to recuperate/slowly/unhurriedly/little by little/
鹿	lu4	/deer/
仪	yi2	/apparatus/rites/appearance/present/ceremony/
森	sen1;Sen1	/Mori (Japanese surname)/(bound form) densely wooded/(fig.) (bound form) multitudinous; gloomy; forbidding/dense (of trees)/thick/ghastly/eerie/
向	Xiang4;xiang4	/surname Xiang/towards/to face/to turn towards/direction/to support/to side with/shortly before/formerly/always/all along/(suffix) suitable for .../oriented to .../to tend toward/to guide/variant of 向[xiang4]/variant of 向[xiang4]/direction/orientation/to face/to turn toward/to/towards/shortly before/formerly/
盐	yan2	/salt/CL:粒[li4]/
给	gei3;ji3	/to/for/for the benefit of/to give/to allow/to do sth (for sb)/(grammatical equivalent of 被)/(grammatical equivalent of 把)/(sentence intensifier)/to supply/to provide/
择	ze2	/to select/to choose/to pick over/to pick out/to differentiate/to eliminate/also pr. [zhai2]/
龙	long2;Long2	/surname Long/dragon/CL:條|条[tiao2]/imperial/
撩	liao1;liao2	/to lift up (sth hanging down)/to raise (hem of skirt)/to pull up (sleeve)/to sprinkle (water with cupped hands)/to tease/to provoke/to stir up (emotions)/
石	Shi2;dan4;shi2	/surname Shi/abbr. for Shijiazhuang 石家莊|石家庄[Shi2 jia1 zhuang1]/dry measure for grain equal to ten dou 斗[dou3]; one hundred liters/ancient pr. [shi2]/rock/stone/stone inscription/one of the eight categories of ancient musical instruments 八音[ba1 yin1]/
喇	la1;la3	/(onom.) sound of wind, rain etc/(phonetic)/
嘴	zui3	/mouth/beak/nozzle/spout (of teapot etc)/CL:張|张[zhang1],個|个[ge4]/
缘	yuan2	/cause/reason/karma/fate/predestined affinity/margin/hem/edge/along/
惋	wan3	/to sigh in regret or pity/Taiwan pr. [wan4]/
堕	duo4	/to fall; to sink/(fig.) to degenerate/
烤	kao3	/to roast/to bake/to broil/
俯	fu3	/variant of 俯[fu3]/to look down/to stoop/
面	mian4	/face/side/surface/aspect/top/classifier for objects with flat surfaces such as drums, mirrors, flags etc/multiple viewpoints/variant of 麵|面[mian4]/flour/noodles/(of food) soft (not crunchy)/(slang) (of a person) ineffectual/spineless/
腹	fu4	/abdomen/stomach/belly/
孕	yun4	/pregnant/
蒂	di4	/stem (of fruit)/variant of 蒂[di4]/
事	shi4	/matter/thing/item/work/affair/CL:件[jian4],樁|桩[zhuang1],回[hui2]/everything/
慌	huang1	/to get panicky; to lose one's head/(coll.) (after 得[de2]) unbearably; terribly/
怕	Pa4;pa4	/surname Pa/to be afraid/to fear/to dread/to be unable to endure/perhaps/
溃	hui4;kui4	/used in 潰膿|溃脓[hui4 nong2]/Taiwan pr. [kui4]/(bound form) (of floodwaters) to break through a dam or dike/(bound form) to break through (a military encirclement)/(bound form) to be routed; to be overrun; to fall to pieces/(bound form) to fester; to ulcerate/
颇	po1;Po1	/surname Po/Taiwan pr. [Po3]/rather/quite/considerably/oblique/inclined/slanting/Taiwan pr. [po3]/
太	tai4	/highest/greatest/too (much)/very/extremely/married woman/Mrs./Madam/wife/CL:個|个[ge4],位[wei4]/
喝	he4;he1	/to drink/variant of 嗬[he1]/to shout/
谐	xie2	/(bound form) harmonious/(bound form) humorous/(literary) to reach agreement/
粹	cui4	/pure/unmixed/essence/
创	chuang1;chuang4	/variant of 創|创[chuang4]/variant of 創|创[chuang4]/(bound form) a wound; to wound/to initiate; to create; to achieve (sth for the first time)/
常	Chang2;chang2	/surname Chang/always/ever/often/frequently/common/general/constant/frequently/often/
旅	lu:3	/trip/travel/to travel/brigade (army)/
印	Yin4;yin4	/surname Yin/abbr. for 印度[Yin4 du4]/to print/to mark/to engrave/a seal/a print/a stamp/a mark/a trace/image/
秩	zhi4	/order/orderliness/(classifier) ten years/
巩	gong3	/secure/solid/
敷	fu1	/to spread/to lay out/to apply (powder, ointment etc)/sufficient (to cover)/enough/
态	tai4	/(bound form)/appearance/shape/form/state/attitude/(grammar) voice/
夫	fu2;fu1	/husband/man/manual worker/conscripted laborer (old)/(classical) this, that/he, she, they/(exclamatory final particle)/(initial particle, introduces an opinion)/
兢	jing1	/to be fearful/apprehensive/
挪	nuo2	/to shift/to move/
垄	long3	/ridge between fields/crop row; mounded soil forming a ridge in a field/grave mound/
斑	ban1	/spot/colored patch/stripe/spotted/striped/variegated/full of stains or spots/
醒	xing3	/to wake up/to be awake/to become aware/to sober up/to come to/
隆	long2;long1;Long2	/surname Long/short for 吉隆坡[Ji2 long2 po1], Kuala Lumpur/sound of drums/grand/intense/prosperous/to swell/to bulge/rumble/
歧	qi2	/divergent/side road/
操	cao4;cao1	/old variant of 操[cao1]/to grasp/to hold/to operate/to manage/to control/to steer/to exercise/to drill (practice)/to play/to speak (a language)/variant of 肏[cao4]/
奋	fen4	/to exert oneself (bound form)/
坝	ba4	/dam/dike; embankment/CL:條|条[tiao2]/
丰	feng1;Feng1	/luxuriant/buxom/variant of 豐|丰[feng1]/variant of 風|风[feng1]/appearance/charm/surname Feng/abundant/plentiful/fertile/plump/great/
追	zhui1;dui1	/to sculpt/to carve/musical instrument (old)/to chase/to pursue/to look into/to investigate/to reminisce/to recall/to court (one's beloved)/to binge-watch (a TV drama)/retroactively/posthumously/
右	you4	/(bound form) right; right-hand side/(bound form) (politics) right of center/(bound form) (old) west/(literary) the right side as the side of precedence/
澡	zao3	/bath/
棉	mian2	/generic term for cotton or kapok/cotton/padded or quilted with cotton/
吃	chi1	/to eat; to consume/to eat at (a cafeteria etc)/to eradicate; to destroy/to absorb/to suffer (shock, injury, defeat etc)/(onom.) sound of muffled laughter (chuckling, tittering etc)/sound of stammering/variant of 吃[chi1]/
纽	niu3	/to turn/to wrench/button/nu (Greek letter Νν)/
蠛	mie4	/minute flies/
反	fan3	/contrary/in reverse/inside out or upside down/to reverse/to return/to oppose/opposite/against/anti-/to rebel/to use analogy/instead/abbr. for 反切[fan3 qie4] phonetic system/
聚	ju4	/to assemble; to gather (transitive or intransitive)/(chemistry) poly-/
洗	xi3	/to wash; to bathe/to develop (photographs)/to shuffle (cards etc)/to erase (a recording)/
足	zu2;ju4	/excessive/(bound form) foot; leg/sufficient; ample/as much as; fully/fully/no less than/as much as/extremely/
溉	gai4	/to irrigate/
